chr,category,startpos,endpos,sample_count,fragment_count,total_fragment_size_bp
6,2,56600121,57255001,1,1,654880
6,2,57244672,64395196,1,1,7150524
6,3,57244672,57255001,1,1,10329
6,3,57244672,57415133,1,1,170461
6,3,57244672,57512565,1,1,267893
6,3,57244672,76782049,1,1,19537377
6,2,57244780,64395196,1,1,7150416
6,4,57244780,62390916,1,1,5146136
6,4,57246785,62407067,1,1,5160282
6,4,57246785,63990094,1,1,6743309
6,2,57246815,64395196,1,1,7148381
6,2,57246815,65098768,1,1,7851953
6,3,57246969,57512565,1,1,265596
6,4,57246982,57512565,1,1,265583
6,5,57246982,57512565,1,1,265583
6,2,57247022,57512565,1,1,265543
6,4,57247022,57512565,1,1,265543
6,3,57254811,65149185,1,1,7894374
6,2,57254927,170893364,1,1,113638437
6,3,57254927,62390920,1,1,5135993
6,3,57254927,62407067,1,1,5152140
6,3,57254927,62526443,1,1,5271516
6,3,57254927,62887031,1,1,5632104
6,3,57254927,62887099,1,1,5632172
6,3,57254927,63921442,1,1,6666515
6,3,57254927,65301679,1,1,8046752
6,4,57254927,57512565,1,1,257638
6,4,57254927,62757651,1,1,5502724
6,4,57254927,62887099,1,1,5632172
6,4,57254927,70981827,1,1,13726900
6,4,57254927,89981413,1,1,32726486
6,2,57254955,57512565,1,1,257610
6,2,57254955,62390916,1,1,5135961
6,2,57254955,62757651,1,1,5502696
6,2,57254955,62887099,1,1,5632144
6,2,57254955,63921456,1,1,6666501
6,2,57254955,65149185,1,1,7894230
6,3,57254955,62442604,1,1,5187649
6,3,57254955,78171941,1,1,20916986
6,4,57254955,57512565,1,1,257610
6,4,57254955,62390916,1,1,5135961
6,4,57254955,63921442,1,1,6666487
6,4,57254955,129937456,1,1,72682501
6,5,57254955,57512565,1,1,257610
6,5,57254986,62390916,1,1,5135930
6,2,57255001,62887099,1,1,5632098
6,3,57255001,71666146,1,1,14411145
6,5,57255001,62390916,1,1,5135915
6,3,57398081,57512565,1,1,114484
6,3,57398081,170878886,1,1,113480805
6,4,57398081,62390916,1,1,4992835
6,4,57398081,65098768,1,1,7700687
6,3,57398154,170893364,1,1,113495210
6,2,57398335,93982124,1,1,36583789
6,3,57398335,89913286,1,1,32514951
6,3,57398335,170892848,1,1,113494513
6,4,57398335,73821239,1,1,16422904
6,6,57398335,78171941,1,1,20773606
6,3,57415189,170892848,1,1,113477659
6,2,57457960,93982124,1,1,36524164
6,3,57457960,107003810,1,1,49545850
6,3,57457960,107365411,1,1,49907451
6,3,57457960,168475822,1,1,111017862
6,4,57457960,170893364,1,1,113435404
6,3,57512476,170892848,1,1,113380372
6,5,57512476,83667005,1,1,26154529
6,3,57512565,106967778,1,1,49455213
6,3,57512565,146207657,1,1,88695092
6,3,57512565,160225012,1,1,102712447
6,4,57512565,129937456,1,1,72424891
6,2,58287570,166574246,1,1,108286676
6,2,62390916,170878886,1,1,108487970
6,2,62390916,170892459,1,1,108501543
6,2,62390916,170893364,1,1,108502448
6,3,62390916,122793033,1,1,60402117
6,3,62390916,143825104,1,1,81434188
6,3,62390916,150163911,1,1,87772995
6,3,62390916,156275691,1,1,93884775
6,3,62390916,170893364,1,1,108502448
6,3,62407067,165693624,1,1,103286557
6,3,62407067,170878886,1,1,108471819
6,3,62442604,168482110,1,1,106039506
6,3,62526443,168482110,1,1,105955667
6,2,62887031,101094554,1,1,38207523
6,3,62887031,170893364,1,1,108006333
6,3,62887099,66063513,1,1,3176414
6,3,62887099,99825348,1,1,36938249
6,4,62887099,94067981,1,1,31180882
6,3,62995920,170893364,1,1,107897444
6,3,63990094,129937456,1,1,65947362
6,2,63990648,170893364,1,1,106902716
6,3,63991047,167347673,1,1,103356626
6,2,64286985,121632008,1,1,57345023
6,3,64286985,73821239,1,1,9534254
6,3,64288832,160479882,1,1,96191050
6,3,65098768,170892459,1,1,105793691
6,6,65149185,78171941,1,1,13022756
6,3,65301504,93967851,1,1,28666347
6,3,65301504,170878886,1,1,105577382
6,3,65301734,170893364,1,1,105591630
6,3,65301787,109771087,1,1,44469300
6,3,65525121,80778514,1,1,15253393
6,4,65622463,66204945,1,1,582482
6,2,66005857,170892459,1,1,104886602
6,4,66014503,78171941,1,1,12157438
6,2,66042231,98472564,1,1,32430333
6,4,66112409,138638333,1,1,72525924
6,3,66204945,133052616,1,1,66847671
6,2,69666520,74161503,1,1,4494983
6,3,69666520,133138333,1,1,63471813
6,3,69666684,116429623,1,1,46762939
6,3,69666684,138632703,1,1,68966019
6,3,69666684,138638333,1,1,68971649
6,2,69728452,170893364,1,1,101164912
6,2,70447993,70950355,1,1,502362
6,3,70459181,71569090,1,1,1109909
6,3,70866609,80580120,1,1,9713511
6,2,70979324,70990765,1,1,11441
6,4,70984436,97344786,1,1,26360350
6,2,71665473,75797302,1,1,4131829
6,4,71998778,96651740,1,1,24652962
6,3,73830423,74354368,1,1,523945
6,3,73830423,170878886,1,1,97048463
6,2,74161604,170893364,1,1,96731760
6,3,74432923,170892848,1,1,96459925
6,2,74468860,170893364,1,1,96424504
6,3,76357593,83835175,1,1,7477582
6,2,76576290,83835175,1,1,7258885
6,2,76633385,146755842,1,1,70122457
6,4,76715299,170893364,1,1,94178065
6,6,79577644,84929016,1,1,5351372
6,8,79577644,80777608,1,1,1199964
6,3,80626375,170878886,1,1,90252511
6,6,80778853,166737980,1,1,85959127
6,2,80837239,84317533,1,1,3480294
6,7,83667045,96651740,1,1,12984695
6,3,84234144,114265587,1,1,30031443
6,2,84375103,128813085,1,1,44437982
6,3,84375103,129381026,1,1,45005923
6,4,84603422,99951750,1,1,15348328
6,4,84603422,109820397,1,1,25216975
6,5,84764982,168442687,1,1,83677705
6,6,84764982,88221103,1,1,3456121
6,5,84799059,170878886,1,1,86079827
6,3,85448103,109820397,1,1,24372294
6,5,88224164,170878886,1,1,82654722
6,2,89601490,119510941,1,1,29909451
6,3,89914439,170892848,1,1,80978409
6,3,89926966,117587074,1,1,27660108
6,4,90039670,129937456,1,1,39897786
6,5,93973686,109629420,1,1,15655734
6,4,94067861,109629420,1,1,15561559
6,5,94067861,109665191,1,1,15597330
6,8,96974386,101247503,1,1,4273117
6,2,97058553,170893364,1,1,73834811
6,2,99322354,129955117,1,1,30632763
6,3,99956448,109820397,1,1,9863949
6,7,102503196,105595261,1,1,3092065
6,8,106959424,106959424,1,1,0
6,8,106959961,107113715,1,1,153754
6,6,106960039,169632651,1,1,62672612
6,3,106968674,107365411,1,1,396737
6,3,106968674,107956095,1,1,987421
6,8,107351457,107391396,1,1,39939
6,2,107365376,165713998,1,1,58348622
6,8,107420387,116574455,1,1,9154068
6,3,109665191,151413828,1,1,41748637
6,4,109665191,123703168,1,1,14037977
6,4,109673933,123696766,1,1,14022833
6,3,114279783,138638333,1,1,24358550
6,4,114279783,116575344,1,1,2295561
6,2,114281236,143766276,1,1,29485040
6,3,116439220,138638333,1,1,22199113
6,8,116575083,117130704,1,1,555621
6,3,116600453,170893364,1,1,54292911
6,8,117587054,119522553,1,1,1935499
6,1,117622184,117737390,1,1,115206
6,3,117842669,159185563,1,1,41342894
6,3,119522553,123892044,1,1,4369491
6,8,119627976,121632008,1,1,2004032
6,3,120336327,133045812,1,1,12709485
6,3,120336384,170893364,1,1,50556980
6,3,121491472,170893364,1,1,49401892
6,3,121560155,170893364,1,1,49333209
6,3,121577370,170893364,1,1,49315994
6,7,122768231,123869607,1,1,1101376
6,3,123101647,170893364,1,1,47791717
6,3,123369910,125621645,1,1,2251735
6,3,123687288,124603390,1,1,916102
6,1,123702642,123833457,1,1,130815
6,1,123714656,123758514,1,1,43858
6,1,123714656,123851610,1,1,136954
6,4,123819847,151336739,1,1,27516892
6,3,123851610,151336739,1,1,27485129
6,8,123892001,123892337,1,1,336
6,5,124603378,170878886,1,1,46275508
6,2,127768472,128403745,1,1,635273
6,1,129937456,130152479,1,1,215023
6,4,129955171,130152520,1,1,197349
6,2,130535420,170892459,1,1,40357039
6,1,133045902,133135886,1,1,89984
6,3,133138010,170893364,1,1,37755354
6,3,138197331,159692321,1,1,21494990
6,5,138638333,138753337,1,1,115004
6,2,138642146,138644775,1,1,2629
6,3,138642146,138642372,1,1,226
6,3,138642146,138753337,1,1,111191
6,3,138642146,138794628,1,1,152482
6,5,138642146,138753337,1,1,111191
6,5,138642146,138754323,1,1,112177
6,6,138642146,138754323,1,1,112177
6,3,138645228,166739684,1,1,28094456
6,3,138753337,170893364,1,1,32140027
6,3,138754323,170893364,1,1,32139041
6,4,138754323,160953035,1,1,22198712
6,2,139563914,170893364,1,1,31329450
6,2,141005059,170893364,1,1,29888305
6,3,143823758,170893364,1,1,27069606
6,3,144032317,170893364,1,1,26861047
6,3,146216184,170878886,1,1,24662702
6,3,147047296,170893364,1,1,23846068
6,2,149340390,152382311,1,1,3041921
6,3,150164378,150209432,1,1,45054
6,3,150209717,170893364,1,1,20683647
6,2,151197106,170893364,1,1,19696258
6,3,151626774,170893364,1,1,19266590
6,2,155124583,170892848,1,1,15768265
6,1,159166486,159316430,1,1,149944
6,3,159210605,170893364,1,1,11682759
6,2,159407208,159463221,1,1,56013
6,2,160182617,170704444,1,1,10521827
6,2,160196343,170892848,1,1,10696505
6,3,160221475,170878886,1,1,10657411
6,3,160225463,170892848,1,1,10667385
6,3,160481537,170893364,1,1,10411827
6,2,160769423,160969738,1,1,200315
6,3,160969629,170893364,1,1,9923735
6,3,163600225,170704444,1,1,7104219
6,2,165693624,170893364,1,1,5199740
6,3,165712927,170893364,1,1,5180437
6,3,165715006,170878886,1,1,5163880
6,3,165832227,167728640,1,1,1896413
6,3,166075362,167622419,1,1,1547057
6,2,166576161,167754661,1,1,1178500
6,5,166739589,170878886,1,1,4139297
6,3,166741921,170892848,1,1,4150927
6,2,166889281,167704944,1,1,815663
6,2,167360389,167790161,1,1,429772
6,2,167711418,170878886,1,1,3167468
6,2,167754702,170893364,1,1,3138662
6,3,167796415,170893364,1,1,3096949
6,2,168343838,168482110,1,1,138272
6,2,168343838,170893364,1,1,2549526
6,3,168343838,168482110,1,1,138272
6,4,168343838,168479604,1,1,135766
6,5,168343838,168482110,1,1,138272
6,4,168442765,170878886,1,1,2436121
6,3,168479604,170892848,1,1,2413244
6,6,169637763,170893364,1,1,1255601
7,3,228618,57245247,1,1,57016629
7,5,228618,57245247,1,1,57016629
7,1,228659,296716,1,1,68057
7,2,228659,296716,1,1,68057
7,2,228659,330822,1,1,102163
7,3,228659,5800769,1,1,5572110
7,4,228659,7398457,1,1,7169798
7,4,228659,57245247,1,1,57016588
7,2,228788,960642,1,1,731854
7,3,228788,4189075,1,1,3960287
7,3,286402,1478644,1,1,1192242
7,3,286402,2296696,1,1,2010294
7,3,286402,10973362,1,1,10686960
7,3,286402,22532336,1,1,22245934
7,3,286402,23545090,1,1,23258688
7,3,286402,30876432,1,1,30590030
7,4,295734,12644334,1,1,12348600
7,5,295734,3205763,1,1,2910029
7,3,296739,591174,1,1,294435
7,3,296739,4828628,1,1,4531889
7,5,299850,57245247,1,1,56945397
7,3,331086,57245247,1,1,56914161
7,3,618855,4490935,1,1,3872080
7,3,940267,944683,1,1,4416
7,3,1479659,15426956,1,1,13947297
7,3,2296722,57529392,1,1,55232670
7,2,2557266,2613133,1,1,55867
7,2,2598757,2613133,1,1,14376
7,1,2955097,3188576,1,1,233479
7,4,3990506,39610241,1,1,35619735
7,3,4189123,53103946,1,1,48914823
7,3,4490854,4841470,1,1,350616
7,2,4828123,4829371,1,1,1248
7,1,4946951,4959807,1,1,12856
7,2,4946951,4959807,1,1,12856
7,3,4965195,6026775,1,1,1061580
7,2,5353061,5487458,1,1,134397
7,3,5800769,5997562,1,1,196793
7,4,5879672,6505901,1,1,626229
7,2,5922056,5949599,1,1,27543
7,4,5923682,6013153,1,1,89471
7,3,6513757,57245247,1,1,50731490
7,3,7106636,56132122,1,1,49025486
7,4,7400239,57245247,1,1,49845008
7,3,10973362,56149410,1,1,45176048
7,3,10973362,57509899,1,1,46536537
7,2,11022230,12257966,1,1,1235736
7,3,11022230,31104564,1,1,20082334
7,3,11062487,45125700,1,1,34063213
7,2,11581134,57529392,1,1,45948258
7,2,12263799,12271452,1,1,7653
7,2,12271666,22532336,1,1,10260670
7,4,12680075,39611819,1,1,26931744
7,4,15430259,17932932,1,1,2502673
7,3,18624800,29954137,1,1,11329337
7,3,20421490,48450157,1,1,28028667
7,4,20421490,48336844,1,1,27915354
7,2,22532917,22534456,1,1,1539
7,2,22532917,22857682,1,1,324765
7,2,22532917,22861978,1,1,329061
7,2,22532917,23015831,1,1,482914
7,3,22532917,22534456,1,1,1539
7,3,22532917,22857477,1,1,324560
7,3,22532917,22857682,1,1,324765
7,3,22532917,22896231,1,1,363314
7,4,22532917,22766834,1,1,233917
7,3,22532925,23164701,1,1,631776
7,3,22532986,22534456,1,1,1470
7,3,22896363,57529392,1,1,34633029
7,2,23015831,50611735,1,1,27595904
7,2,23145837,50611735,1,1,27465898
7,3,23545399,34819123,1,1,11273724
7,1,24703298,25266400,1,1,563102
7,2,24703298,25266400,1,1,563102
7,2,24703298,25268094,1,1,564796
7,3,24703298,25268094,1,1,564796
7,3,24703298,29186576,1,1,4483278
7,3,29332474,30705105,1,1,1372631
7,2,30101683,31132249,1,1,1030566
7,1,30898697,31569579,1,1,670882
7,3,31378933,34192762,1,1,2813829
7,5,31378933,33060946,1,1,1682013
7,3,31592733,53103554,1,1,21510821
7,3,31592733,57529392,1,1,25936659
7,4,33060946,47913579,1,1,14852633
7,4,33102462,40356305,1,1,7253843
7,2,34889222,35077543,1,1,188321
7,2,37890081,40220412,1,1,2330331
7,2,37923849,38468695,1,1,544846
7,2,38289121,38467923,1,1,178802
7,1,38295958,38402517,1,1,106559
7,3,38295958,38393403,1,1,97445
7,1,38301741,38393403,1,1,91662
7,2,38388851,38393448,1,1,4597
7,2,38471748,44084292,1,1,5612544
7,2,40220507,44097696,1,1,3877189
7,3,40899967,45724696,1,1,4824729
7,2,45142834,53103554,1,1,7960720
7,2,45743128,54820186,1,1,9077058
7,2,46732428,47979922,1,1,1247494
7,5,47853413,47920298,1,1,66885
7,4,47913579,47943953,1,1,30374
7,2,48886648,50611735,1,1,1725087
7,5,50560832,53103946,1,1,2543114
7,3,53103571,57509899,1,1,4406328
7,1,55214348,55499058,1,1,284710
7,4,55221655,56149847,1,1,928192
7,2,55780176,57245247,1,1,1465071
7,3,55832454,57245247,1,1,1412793
7,6,55832482,56174115,1,1,341633
7,2,56146608,57529392,1,1,1382784
7,3,56149847,57509899,1,1,1360052
7,3,56151489,57509899,1,1,1358410
7,1,56174140,57529392,1,1,1355252
7,3,63033158,78256342,1,1,15223184
7,3,63033158,100549840,1,1,37516682
7,3,63033158,100606825,1,1,37573667
7,3,63033158,149589343,1,1,86556185
7,3,63033176,100486035,1,1,37452859
7,3,63033176,158930751,1,1,95897575
7,3,63033371,63726230,1,1,692859
7,2,63529956,64169019,1,1,639063
7,2,63529956,64312825,1,1,782869
7,2,63529956,72857049,1,1,9327093
7,2,63529956,77756580,1,1,14226624
7,3,63529956,72193867,1,1,8663911
7,3,63529956,76911827,1,1,13381871
7,3,63529956,81339304,1,1,17809348
7,4,63529956,91758422,1,1,28228466
7,4,63529956,158851804,1,1,95321848
7,5,63529956,100486656,1,1,36956700
7,6,63529956,75115201,1,1,11585245
7,3,64388472,65599196,1,1,1210724
7,4,64388472,66273789,1,1,1885317
7,4,64670116,66774604,1,1,2104488
7,5,65425894,100551401,1,1,35125507
7,6,65425894,73010442,1,1,7584548
7,2,65817473,72750627,1,1,6933154
7,2,66409881,76058767,1,1,9648886
7,3,66703328,78256342,1,1,11553014
7,3,66762050,78119199,1,1,11357149
7,2,66774604,100606141,1,1,33831537
7,2,70252185,80804928,1,1,10552743
7,3,72277981,81339304,1,1,9061323
7,2,72891754,76054372,1,1,3162618
7,6,73010754,100551015,1,1,27540261
7,3,73020439,73950636,1,1,930197
7,3,73275769,100549840,1,1,27274071
7,4,73280020,100420155,1,1,27140135
7,3,73457255,99454482,1,1,25997227
7,3,75044463,76023029,1,1,978566
7,6,75176196,100547231,1,1,25371035
7,3,76058767,76751543,1,1,692776
7,5,76111994,76984572,1,1,872578
7,3,76797095,76984572,1,1,187477
7,2,77033937,93107093,1,1,16073156
7,2,77033937,102572433,1,1,25538496
7,3,79840212,100549840,1,1,20709628
7,2,80805175,82497343,1,1,1692168
7,2,86274196,158930775,1,1,72656579
7,3,86274196,100410597,1,1,14136401
7,3,86274196,100488658,1,1,14214462
7,5,91977280,158851804,1,1,66874524
7,2,93116138,100017454,1,1,6901316
7,4,99521256,100420155,1,1,898899
7,6,99567908,100488658,1,1,920750
7,2,99621579,100410657,1,1,789078
7,2,99971834,102046359,1,1,2074525
7,2,100028187,101870599,1,1,1842412
7,3,100421781,100648029,1,1,226248
7,2,100488658,100624718,1,1,136060
7,2,100488658,100692680,1,1,204022
7,1,100491753,100549873,1,1,58120
7,2,100547410,100624718,1,1,77308
7,1,100549840,100608884,1,1,59044
7,2,100549840,100608884,1,1,59044
7,1,100549873,100549873,1,1,0
7,1,100549873,100608884,1,1,59011
7,2,100549873,100608868,1,1,58995
7,2,100549873,100616427,1,1,66554
7,2,100549873,100634640,1,1,84767
7,2,100550529,100608868,1,1,58339
7,2,100550689,100616293,1,1,65604
7,2,100550767,100624718,1,1,73951
7,2,100551401,100608779,1,1,57378
7,3,100606832,100608779,1,1,1947
7,2,100608370,100616293,1,1,7923
7,2,100608778,100609800,1,1,1022
7,1,100608868,100608868,1,1,0
7,3,100608868,100634640,1,1,25772
7,6,100608884,158851804,1,1,58242920
7,2,100624718,100693849,1,1,69131
7,2,100624718,100695058,1,1,70340
7,2,100624718,158930775,1,1,58306057
7,6,100624718,150324714,1,1,49699996
7,3,100634356,156743264,1,1,56108908
7,3,100634356,156762248,1,1,56127892
7,3,100634640,158930751,1,1,58296111
7,3,100634783,101925338,1,1,1290555
7,4,100634783,123508328,1,1,22873545
7,5,100634783,158851804,1,1,58217021
7,6,100647875,130080812,1,1,29432937
7,3,100648029,100683053,1,1,35024
7,4,100648117,128315889,1,1,27667772
7,3,100651855,141673345,1,1,41021490
7,3,100656003,147964091,1,1,47308088
7,1,100675376,100683036,1,1,7660
7,1,100675376,100731505,1,1,56129
7,2,100675376,100695058,1,1,19682
7,3,100675512,100692680,1,1,17168
7,3,100675976,149589343,1,1,48913367
7,3,100677502,100683053,1,1,5551
7,3,100677502,107423254,1,1,6745752
7,3,100877456,101192542,1,1,315086
7,2,101892121,102789835,1,1,897714
7,3,101926228,128315889,1,1,26389661
7,5,102136703,102944823,1,1,808120
7,2,102614137,102874211,1,1,260074
7,4,102614137,102874211,1,1,260074
7,3,102616469,102874211,1,1,257742
7,2,102715804,102961255,1,1,245451
7,2,102722516,103053435,1,1,330919
7,4,102722516,102874211,1,1,151695
7,2,102789835,103019613,1,1,229778
7,2,102815846,102874211,1,1,58365
7,4,102815846,102874211,1,1,58365
7,4,102815846,102920515,1,1,104669
7,2,102815911,102874211,1,1,58300
7,1,102850726,103007949,1,1,157223
7,4,103251218,136588109,1,1,33336891
7,2,104263425,150972189,1,1,46708764
7,2,106685448,126716306,1,1,20030858
7,3,111368454,141137460,1,1,29769006
7,3,111368454,158851804,1,1,47483350
7,4,111368454,141536866,1,1,30168412
7,3,111379582,158851804,1,1,47472222
7,2,113519719,158851804,1,1,45332085
7,3,113519796,157800899,1,1,44281103
7,3,117874517,136588109,1,1,18713592
7,3,120381567,136588109,1,1,16206542
7,4,120428799,158937072,1,1,38508273
7,3,120450658,158534381,1,1,38083723
7,2,120901695,158937072,1,1,38035377
7,4,121698827,126079144,1,1,4380317
7,3,123610348,128315889,1,1,4705541
7,2,127017237,158694530,1,1,31677293
7,1,128641226,128785008,1,1,143782
7,4,130136902,130561391,1,1,424489
7,2,130138155,134678253,1,1,4540098
7,2,130138155,137801444,1,1,7663289
7,6,131012609,142247213,1,1,11234604
7,2,131190554,134225827,1,1,3035273
7,2,134678463,137801444,1,1,3122981
7,2,134928033,158694530,1,1,23766497
7,1,140426257,140774467,1,1,348210
7,3,141137554,158851804,1,1,17714250
7,4,141537116,158851804,1,1,17314688
7,3,141705515,141755987,1,1,50472
7,2,141759676,143982630,1,1,2222954
7,4,141875431,141952023,1,1,76592
7,4,142250938,142494606,1,1,243668
7,1,142326607,142494606,1,1,167999
7,1,142364553,142494606,1,1,130053
7,6,142495308,158851804,1,1,16356496
7,3,143633157,158851804,1,1,15218647
7,3,144062415,151504459,1,1,7442044
7,2,145692054,158937375,1,1,13245321
7,4,146997203,158851804,1,1,11854601
7,3,147259374,158851804,1,1,11592430
7,4,148106477,151483445,1,1,3376968
7,2,148506064,150773807,1,1,2267743
7,3,148904624,150773807,1,1,1869183
7,2,149191460,149519184,1,1,327724
7,2,149418127,149518769,1,1,100642
7,2,149473020,149473394,1,1,374
7,2,149483237,150068371,1,1,585134
7,2,149485059,149556518,1,1,71459
7,2,149504116,150171710,1,1,667594
7,5,149744835,152550499,1,1,2805664
7,6,149744835,152550499,1,1,2805664
7,8,150488616,151504499,1,1,1015883
7,1,150489373,150500356,1,1,10983
7,3,150490130,150491084,1,1,954
7,2,150500455,150558399,1,1,57944
7,8,150773807,150873608,1,1,99801
7,2,150873608,158937375,1,1,8063767
7,1,151038887,151064064,1,1,25177
7,2,151073093,158694530,1,1,7621437
7,6,151504100,152550499,1,1,1046399
7,4,151504498,152550499,1,1,1046001
7,4,151573731,158851804,1,1,7278073
7,2,155749951,158851804,1,1,3101853
7,1,156529158,157234963,1,1,705805
7,2,156549161,158851804,1,1,2302643
7,3,156746701,158851804,1,1,2105103
7,3,156786920,158851804,1,1,2064884
7,2,158325316,158851804,1,1,526488
7,3,158536267,158851804,1,1,315537
7,4,158536267,158937072,1,1,400805
8,1,182710,494804,1,1,312094
8,3,182710,577249,1,1,394539
8,3,182710,1749388,1,1,1566678
8,3,182710,17920820,1,1,17738110
8,3,182710,17921921,1,1,17739211
8,3,182710,35425870,1,1,35243160
8,3,182710,43054553,1,1,42871843
8,5,182710,665858,1,1,483148
8,2,182794,441457,1,1,258663
8,2,182794,1645536,1,1,1462742
8,2,182794,17918934,1,1,17736140
8,2,182794,22482851,1,1,22300057
8,2,182794,26249018,1,1,26066224
8,2,182794,31498274,1,1,31315480
8,2,182794,33416222,1,1,33233428
8,2,182794,36788693,1,1,36605899
8,2,182794,43147975,1,1,42965181
8,3,182794,401493,1,1,218699
8,3,182794,441457,1,1,258663
8,3,182794,1449396,1,1,1266602
8,3,182794,1514009,1,1,1331215
8,3,182794,2005883,1,1,1823089
8,3,182794,10464885,1,1,10282091
8,3,182794,19822694,1,1,19639900
8,3,182794,22492143,1,1,22309349
8,3,182794,23049292,1,1,22866498
8,3,182794,40011079,1,1,39828285
8,3,182794,40438757,1,1,40255963
8,3,182794,43172409,1,1,42989615
8,3,182794,47842901,1,1,47660107
